Year,Category,Percentage
2019,Last_Minute,15.580207114138107
2021,Eco_Friendly,39.30530792263052
2015,Online_Booking,58.05526831373114
2021,Staycation,72.6821254083113
2016,Last_Minute,61.9534383412683
2016,Staycation,49.156859633565276
2023,Last_Minute,35.84238877720762
2022,Workation,52.050046385984935
2024,Online_Booking,56.913607652239925
2018,Workation,56.940164508249346
2019,Eco_Friendly,58.94565728670695
2023,Last_Minute,16.149877760782083
2018,Eco_Friendly,78.19476184253352
2024,Online_Booking,26.971380161079665
2022,Eco_Friendly,87.1377460509978
2019,Online_Booking,46.52187370731298
2015,Eco_Friendly,30.222595744537013
2021,Workation,80.29057682796793
2024,Eco_Friendly,75.65163544035633
2017,Eco_Friendly,88.53384986159097
2021,Eco_Friendly,49.20386975645964
2022,Staycation,32.471533572444415
2018,Last_Minute,17.347004843586596
2020,Workation,10.679398873548955
2024,Staycation,87.9315522990742
2021,Workation,50.18320072454729
2022,Last_Minute,82.32619340346903
2017,Last_Minute,50.486835780275925
2021,Workation,75.18326128169835
2019,Staycation,79.4619658617241
2021,Workation,45.04306219551453
2020,Staycation,57.67034801953736
2019,Eco_Friendly,34.25422115691964
2017,Staycation,85.7255620029352
2024,Staycation,53.95563273593403
2016,Last_Minute,38.68517361587058
2017,Staycation,29.337219386198786
2016,Workation,36.637471678463
2017,Staycation,60.23772343384764
2016,Workation,18.219013374769688
2015,Workation,5.574865533020841
2023,Last_Minute,85.19154396985745
2024,Last_Minute,12.106722942109464
2019,Eco_Friendly,27.531416903295273
2023,Online_Booking,80.22066775389038
2022,Workation,66.8207960001563
2021,Eco_Friendly,67.2745454074225
2020,Workation,59.81676911026387
2018,Staycation,21.167327360559344
2024,Online_Booking,62.71004972128035
2024,Workation,30.530929623962006
2021,Staycation,42.742509007007996
2021,Workation,56.861904174648465
2015,Online_Booking,32.4728752428422
2023,Last_Minute,6.969209532540518
2018,Online_Booking,64.23650922463605
2021,Eco_Friendly,7.553159718909019
2023,Eco_Friendly,21.126872704637275
2016,Workation,75.24751797312226
2022,Staycation,25.417559006902
2018,Staycation,79.14418293806605
2018,Online_Booking,74.68106374275371
2017,Online_Booking,73.48493980086126
2024,Staycation,59.160776409299345
2018,Eco_Friendly,56.73251364655173
2023,Staycation,38.568186931894026
2015,Staycation,23.25976293819854
2023,Workation,16.381245062448567
2024,Last_Minute,48.27995890636807
2023,Online_Booking,67.22150433656977
2015,Workation,11.92119275239674
2023,Online_Booking,54.687265339254516
2020,Staycation,41.70269337354723
2022,Online_Booking,31.999201874400875
2022,Eco_Friendly,61.31620543709088
2022,Workation,59.12740370162862
2022,Online_Booking,70.06703955580345
2015,Online_Booking,32.43124103233285
2015,Staycation,18.638995014490156
2021,Eco_Friendly,84.64771440316039
2023,Last_Minute,89.36344023827142
2024,Eco_Friendly,35.65255135687953
2022,Staycation,22.551743837836142
2019,Last_Minute,27.795378170082714
2022,Staycation,77.94319003595155
2023,Workation,88.35363432633034
2021,Eco_Friendly,56.90999134579699
2024,Online_Booking,49.686275094705906
2017,Online_Booking,81.61293289200677
2023,Online_Booking,53.654300232358
2019,Last_Minute,66.2052124911874
2022,Workation,12.088056139767351
2015,Workation,33.33693829567113
2015,Workation,47.766779177761684
2017,Workation,12.756256250437227
2016,Eco_Friendly,6.924713214102841
2019,Last_Minute,47.234111151667435
2023,Eco_Friendly,66.77704348731774
2023,Eco_Friendly,89.43976532305525
2022,Workation,56.25045987166041
2019,Workation,5.154328562907971
2017,Online_Booking,34.97369717988363
2020,Workation,26.56793731179334
2022,Eco_Friendly,58.0372689425864
2020,Eco_Friendly,11.968240794342446
2021,Staycation,49.14900557814749
2021,Last_Minute,58.5400105464459
2021,Eco_Friendly,84.27527921569461
2023,Last_Minute,36.84547469659187
2023,Workation,25.088111526109945
2015,Workation,89.23495241017818
2017,Online_Booking,36.52792005202011
2019,Last_Minute,14.877865824794494
2018,Last_Minute,63.17366450462486
2015,Workation,59.628634844618986
2015,Last_Minute,84.68152906024918
2018,Workation,84.21142450960957
2019,Online_Booking,30.42837818320047
2018,Workation,51.58366787813245
2016,Workation,23.687118765563167
2019,Online_Booking,41.30288088569622
2024,Staycation,7.876194618943892
2017,Online_Booking,52.404120120322865
2021,Last_Minute,61.353097379946966
2018,Online_Booking,85.58599074123835
2016,Eco_Friendly,58.700070547136
2022,Online_Booking,67.16943957164948
2024,Workation,29.701444369529064
2016,Eco_Friendly,67.21727438790651
2021,Staycation,30.05568898166804
2022,Last_Minute,23.300027138097143
2024,Last_Minute,18.98634854801539
2017,Online_Booking,12.358129285146225
2020,Eco_Friendly,44.44441834349381
2018,Workation,26.59832918413176
2016,Online_Booking,68.23972589222251
2022,Online_Booking,27.37719767296455
2016,Online_Booking,35.827100388316694
2023,Last_Minute,14.718272160920748
2023,Eco_Friendly,75.4794216062527
2022,Staycation,41.748026201204276
2024,Online_Booking,50.62913741244991
2017,Eco_Friendly,32.4023437148486
2022,Online_Booking,64.35357849842686
2019,Workation,77.72969397785243
2024,Eco_Friendly,80.46056130884988
2019,Workation,24.725682630541748
2016,Workation,77.83217446485257
2017,Eco_Friendly,84.77372034483258
2022,Staycation,21.275228911163826
2015,Online_Booking,21.731263701102577
2018,Online_Booking,31.561478131942824
2020,Last_Minute,9.832811213762083
2023,Workation,38.09568975386888
2022,Online_Booking,22.78133829192874
2024,Last_Minute,13.477474161000256
2019,Workation,32.852803906160545
2021,Eco_Friendly,22.402038042383076
2022,Staycation,37.057618944387706
2023,Staycation,45.64634847592999
2017,Staycation,6.772794329413152
2022,Eco_Friendly,62.895577162838435
2017,Last_Minute,85.36226605120692
2015,Workation,43.306942150460664
2018,Online_Booking,29.3819121667079
2021,Workation,83.73867888336238
2023,Last_Minute,52.291851080792426
2024,Workation,62.401923209094505
2021,Eco_Friendly,36.14393277453554
2024,Online_Booking,47.851598108344476
2019,Workation,10.68443767202968
2015,Workation,86.76503114058632
2015,Eco_Friendly,84.85537902444564
2023,Last_Minute,7.978320171044774
2018,Last_Minute,11.147556717589492
2017,Last_Minute,21.247234482637857
2019,Online_Booking,68.09018694104833
2021,Eco_Friendly,36.162862784157056
2021,Last_Minute,55.62179389714362
2019,Workation,42.970897335195396
2022,Staycation,69.22521572213472
2019,Eco_Friendly,41.41023651375488
2024,Last_Minute,33.003530427158985
2018,Last_Minute,58.489696916165244
2020,Staycation,21.641433071027873
2017,Online_Booking,36.848777278268805
2018,Online_Booking,22.68052696274667
2022,Staycation,40.20452765842789
2024,Online_Booking,79.09499415855261
2024,Workation,70.4693336390037
2017,Staycation,55.91721899143707
2024,Last_Minute,35.916739673406326
2017,Last_Minute,8.720752575050716
2020,Workation,15.939998025274173
2022,Last_Minute,37.149416522851446
2024,Workation,9.124041181391291
2016,Eco_Friendly,15.085853323795874
2015,Staycation,65.7681848910516
2024,Staycation,87.24933655114219
2015,Workation,47.04671392609697
2021,Eco_Friendly,19.655170913825437
2016,Last_Minute,84.33983298547797
2023,Last_Minute,6.420136053331502
2024,Staycation,57.27157023188881
2018,Online_Booking,62.15652094753366
2021,Online_Booking,82.80416572241742
2019,Last_Minute,88.73752798410213
2019,Online_Booking,33.69913453847039
2021,Online_Booking,6.905723085486551
2023,Online_Booking,23.00920937931178
2018,Workation,47.35429752366386
2023,Eco_Friendly,67.84230087356616
2023,Last_Minute,83.35724259428235
2022,Staycation,44.63915556400203
2015,Online_Booking,86.40016799588743
2024,Eco_Friendly,53.26936957180321
2023,Eco_Friendly,73.3918047978339
2017,Eco_Friendly,44.39595827423843
2022,Eco_Friendly,9.071575282635115
2019,Eco_Friendly,32.29656309096899
2020,Workation,21.271080541411685
2017,Last_Minute,31.9509860404496
2021,Workation,29.996357287645043
2016,Eco_Friendly,39.92749068664151
2017,Staycation,75.00273014903203
2016,Workation,74.66899562557154
2023,Online_Booking,48.18623795143171
2017,Workation,27.350408040062813
2022,Online_Booking,45.43650172040741
2020,Eco_Friendly,64.98734384109278
2015,Staycation,77.72518961960064
2020,Eco_Friendly,33.97950419411655
2022,Staycation,66.51840684151705
2024,Last_Minute,39.85389372402555
2017,Last_Minute,25.609901125185246
2021,Last_Minute,34.38701137015016
2020,Workation,5.743577802050892
2015,Eco_Friendly,45.66297046074418
2016,Online_Booking,19.206003215136676
2019,Online_Booking,18.147948776211145
2021,Staycation,47.31195595272995
2018,Staycation,19.652187866962798
2020,Online_Booking,83.81054318031742
2016,Online_Booking,28.816267258236763
2019,Staycation,17.70383611635766
2024,Workation,88.01434089231772
2017,Workation,22.421811113417355
2015,Staycation,74.68274766992053
2020,Workation,27.10457961319491
2023,Eco_Friendly,16.800650120120146
2024,Online_Booking,60.89291523640405
2022,Workation,45.801200120577214
2018,Last_Minute,46.80907886632844
2022,Last_Minute,73.72305168950217
2019,Staycation,52.92511604643413
2017,Last_Minute,42.90943825335585
2018,Staycation,9.61095203868591
2021,Workation,25.55663943478456
2019,Last_Minute,17.43962887822054
2018,Online_Booking,7.5488610578049755
2017,Staycation,41.97761521595829
2017,Last_Minute,87.70419161380151
2024,Last_Minute,57.62274848173641
2020,Workation,72.51336710080695
2022,Staycation,55.550999745905
2018,Online_Booking,42.01215376308669
2015,Online_Booking,17.151593836060336
2018,Eco_Friendly,26.591345574496554
2019,Last_Minute,45.00376290344576
2022,Staycation,68.6071949317683
2021,Eco_Friendly,72.83666262297969
2016,Online_Booking,58.41015494910459
2023,Online_Booking,61.04143929673308
2017,Staycation,8.686428417603787
2023,Online_Booking,48.65687896604181
2015,Staycation,83.94297783092793
2023,Workation,71.50848008819385
2021,Eco_Friendly,80.66282224510236
2016,Staycation,21.5657392283802
2024,Eco_Friendly,77.21639264626508
2021,Last_Minute,35.78688324317379
2015,Last_Minute,55.10455758777576
2017,Online_Booking,70.41900740031132
2021,Staycation,38.75451655877754
2017,Workation,20.23872282087818
2016,Online_Booking,89.86035227870809
2019,Staycation,10.282947632120667
2017,Last_Minute,73.61472110626238
2023,Online_Booking,85.71057678612272
2021,Eco_Friendly,66.88406818009351
2015,Eco_Friendly,50.04659113717008
2015,Last_Minute,35.88609443168522
2020,Online_Booking,12.908705929107265
2018,Online_Booking,71.65992790346635
2015,Last_Minute,67.99626459328289
2023,Last_Minute,20.068377851401312
2016,Eco_Friendly,41.88110134603597
2015,Eco_Friendly,36.723492908148174
2017,Staycation,47.27200168609279
2024,Online_Booking,33.363422675310616
2015,Staycation,47.215260358968706
2018,Workation,8.167182922834089
2018,Eco_Friendly,47.1320585009893
2020,Eco_Friendly,52.30601644464587
2017,Workation,5.554854176165509
2023,Eco_Friendly,45.77051088753393
2020,Last_Minute,50.82077629624067
2021,Last_Minute,70.63228770132946
2020,Staycation,85.61967609289606
2023,Online_Booking,30.76436191966452
2016,Last_Minute,65.67794648443905
2022,Last_Minute,24.14380268064621
2019,Staycation,16.264475630820158
2016,Workation,45.96354358238438
2021,Workation,8.565191239437802
2019,Last_Minute,88.63846195381494
2022,Last_Minute,64.53098272472366
2024,Online_Booking,24.83540420871266
2020,Last_Minute,62.00484343641178
2021,Eco_Friendly,31.32282937566282
2015,Workation,17.88625546992286
2016,Online_Booking,87.03830448410667
2023,Workation,59.36342140051859
2021,Online_Booking,53.42459502099732
2021,Last_Minute,58.31633973892816
2018,Last_Minute,33.0546209423306
2018,Workation,53.4436861948804
2017,Staycation,73.01634623513912
2024,Workation,86.93109102711303
2018,Online_Booking,75.00972446950686
2024,Staycation,46.57544344797795
2020,Workation,39.36390688672884
2017,Staycation,67.43402013710951
2024,Staycation,33.76631712258143
2022,Last_Minute,23.10926662544723
2015,Last_Minute,45.87881661852862
2020,Eco_Friendly,72.20378573145129
2016,Staycation,20.101107146549253
2015,Eco_Friendly,45.59250552548278
2018,Eco_Friendly,10.142553927913724
2020,Online_Booking,85.34725671910459
2021,Workation,71.3544615074735
2015,Eco_Friendly,46.11294744480645
2017,Eco_Friendly,65.78848559983439
2020,Eco_Friendly,8.31002591335713
2020,Eco_Friendly,35.11621191507059
2024,Staycation,6.260188848037897
2020,Workation,30.704261652615624
2021,Online_Booking,79.9021357944411
2021,Online_Booking,47.50314018230314
2024,Online_Booking,39.98092643371468
2022,Eco_Friendly,17.13855955980349
2016,Last_Minute,49.735750900368934
2024,Workation,61.6475953659249
2015,Workation,78.30633426008883
2024,Eco_Friendly,30.225697935913804
2021,Staycation,38.63650490897832
2015,Workation,56.41286218357179
2016,Eco_Friendly,69.27387911087345
2015,Last_Minute,84.55255991516414
2015,Eco_Friendly,84.88231606102434
2017,Last_Minute,29.254219060598164
2018,Last_Minute,32.655859404679006
2019,Online_Booking,86.26655746592274
2019,Online_Booking,38.57972597787762
2016,Last_Minute,45.51141485059334
2017,Online_Booking,10.052635379586857
2022,Eco_Friendly,64.30303787242917
2016,Staycation,75.15752472619776
2018,Staycation,89.17786616838221
2021,Eco_Friendly,70.5430372426394
2023,Eco_Friendly,8.749377492129698
2017,Online_Booking,67.98594590524772
2017,Staycation,7.988636459934911
2021,Staycation,62.65881564976579
2022,Workation,32.547686592960716
2018,Staycation,19.69098828792731
2015,Staycation,32.891430731191676
2019,Online_Booking,52.1569928314296
2018,Online_Booking,52.86713475948439
2022,Staycation,81.5927358081955
2021,Last_Minute,32.26750145342167
2016,Workation,31.63486339882668
2020,Last_Minute,50.58217211379066
2018,Workation,89.60931058426247
2021,Eco_Friendly,19.708041446673796
2023,Workation,79.53107865971567
2021,Eco_Friendly,47.44480747311768
2016,Eco_Friendly,77.4426913475939
2022,Online_Booking,72.93132962399136
2020,Eco_Friendly,64.08095113907703
2023,Last_Minute,5.828788066591825
2021,Workation,48.341853101896604
2019,Online_Booking,49.21558985756778
2022,Staycation,51.58377416150021
2021,Workation,74.62328318719392
2015,Last_Minute,19.738463420678066
2019,Eco_Friendly,87.22998265431511
2021,Online_Booking,52.301947945193184
2024,Staycation,36.61676632782403
2021,Workation,49.33954989144352
2017,Workation,85.61573010960281
2019,Online_Booking,19.27191044374328
2022,Online_Booking,50.02705142857424
2023,Online_Booking,25.137649830079813
2023,Staycation,20.60365610089898
2024,Last_Minute,72.99965305665926
2019,Eco_Friendly,20.059157992208046
2016,Online_Booking,84.23671339842257
2022,Last_Minute,26.23667194381452
2021,Eco_Friendly,34.728489995370104
2018,Last_Minute,50.58411680581877
2019,Online_Booking,36.40627810605592
2024,Online_Booking,9.51351781514872
2024,Workation,85.50181520053815
2016,Eco_Friendly,86.24593842691505
2023,Workation,43.20604482363809
2020,Workation,38.48878909405205
2023,Eco_Friendly,63.370368136691276
2022,Workation,13.175896320852342
2015,Workation,79.16265201886502
2023,Workation,14.108568462856633
2023,Eco_Friendly,37.832414567673254
2018,Last_Minute,44.23233503518369
2015,Last_Minute,27.40896650865538
2018,Staycation,32.15411039192012
2020,Last_Minute,64.37427838009428
2018,Staycation,17.834710598379196
2023,Staycation,12.805918268976821
2018,Eco_Friendly,11.114156106568405
2024,Staycation,76.67574467636597
2022,Last_Minute,19.236072029828456
2016,Last_Minute,53.00031663587169
2021,Last_Minute,60.00947939330014
2022,Online_Booking,13.616690716612421
2020,Online_Booking,55.247778192785354
2024,Eco_Friendly,57.66541813537353
2020,Online_Booking,26.09498124248539
2022,Last_Minute,89.78456305442586
2017,Workation,87.07006611992334
2016,Workation,81.30885194548115
2023,Online_Booking,11.95146603705556
2022,Last_Minute,46.41426673612608
2024,Workation,25.364592096523833
2019,Eco_Friendly,48.75414356956223
2019,Workation,33.85352875876017
2020,Workation,82.82212153867027
2020,Staycation,55.78121055667742
2016,Staycation,68.85762545418683
2021,Last_Minute,81.9067173898625
2017,Online_Booking,45.48253147241263
2022,Staycation,38.05697275955345
2023,Online_Booking,39.71873929367968
2017,Eco_Friendly,36.914200766170886
2020,Last_Minute,78.48892449120642
2022,Staycation,70.33569971693896
2020,Staycation,28.419899206507353
2024,Workation,17.2143635840139
2017,Eco_Friendly,8.08352030699298
2018,Eco_Friendly,37.289406694375764
2023,Staycation,65.42703450144134
2015,Staycation,79.68332208525742
2018,Workation,38.57072452731085
2024,Workation,16.905562085255
2015,Staycation,29.601819879585793
2022,Online_Booking,40.11864690590022
2021,Last_Minute,26.419118819162374
2021,Last_Minute,21.258494707129405
2016,Workation,7.436023823414962
2024,Last_Minute,29.396859315263647
2020,Last_Minute,48.61849322366979
2022,Eco_Friendly,68.11270839946069
2022,Staycation,24.34499367337468
2019,Staycation,72.1746043516863
2022,Staycation,36.69440712231798
2016,Workation,67.64066990905522
2018,Eco_Friendly,86.89488668008843
2024,Last_Minute,56.5222643172553
2016,Eco_Friendly,47.626661745005144
2019,Workation,65.40036662927665
2017,Online_Booking,39.76257384958307
2020,Workation,76.88205151262582
2021,Staycation,5.166818396013426
2020,Online_Booking,28.914057430214434
2016,Online_Booking,89.14813983159306
2016,Eco_Friendly,9.023117942534157
2018,Online_Booking,61.82506457742969
2021,Staycation,88.94763412054948
2022,Staycation,89.99403037716804
2019,Staycation,17.12913167082919
2024,Workation,64.11373240645608
2015,Eco_Friendly,78.36757942171407
2023,Workation,72.91243144410971
2022,Last_Minute,59.4409658875593
2015,Staycation,61.98770409074277
2023,Eco_Friendly,44.80963598921442
2019,Staycation,69.15819903230775
2022,Online_Booking,27.921161217220444
2024,Eco_Friendly,70.83864696316198
2024,Eco_Friendly,78.3193105243297
2016,Last_Minute,48.42471727387496
2021,Workation,78.73707194634137
2023,Workation,35.190052909038634
2021,Staycation,9.264676254969736
2023,Staycation,73.43010268091382
2018,Online_Booking,5.338584088096413
2019,Online_Booking,58.9822451475353
2021,Eco_Friendly,6.165004472410285
2015,Online_Booking,38.189302976058435
2016,Last_Minute,8.37844649884004
2016,Eco_Friendly,58.129253483419554
2024,Workation,19.4183228617106
2023,Online_Booking,44.346318123472
2017,Online_Booking,74.96013932167719
2023,Online_Booking,57.850728468212296
2015,Staycation,88.36320740940027
2017,Staycation,69.16956227000736
2024,Last_Minute,56.503442069508246
2016,Last_Minute,39.03818461403732
2016,Online_Booking,29.082648729717803
2015,Staycation,79.39385628558816
2020,Online_Booking,68.26129701568544
2019,Last_Minute,35.90758458420908
2019,Eco_Friendly,65.67534504631264
2023,Staycation,41.668402027026
2020,Online_Booking,74.78553419255664
2023,Eco_Friendly,11.538123418795891
2018,Online_Booking,63.421215595366675
2021,Workation,83.8070812958624
2018,Eco_Friendly,11.740254227957447
2015,Online_Booking,57.30899849285676
2018,Last_Minute,73.356035296229
2016,Workation,48.278747375319234
2019,Last_Minute,63.21182258465398
2016,Eco_Friendly,30.270906818967596
2016,Last_Minute,20.60048472479177
2018,Last_Minute,67.7983109976272
2021,Eco_Friendly,13.845709706089991
2017,Last_Minute,15.088920515770388
2021,Eco_Friendly,63.31967512047009
2023,Online_Booking,82.60779456319077
2017,Staycation,68.16786076458268
2018,Last_Minute,47.56200226980426
2015,Workation,75.7721879861313
2021,Eco_Friendly,78.82713828647522
2015,Last_Minute,63.88959191032605
2017,Eco_Friendly,53.3929380675761
2023,Workation,12.73888943862694
2019,Online_Booking,62.369780574044704
2024,Last_Minute,63.67082365609371
2024,Eco_Friendly,22.500731675423197
2016,Staycation,14.422623920506762
2023,Last_Minute,45.664178517870646
2020,Last_Minute,53.43921060649376
2023,Online_Booking,24.604526572618315
2018,Staycation,5.000195345522538
2020,Eco_Friendly,35.96368110341312
2021,Eco_Friendly,63.60833738397656
2020,Staycation,33.82612062269384
2018,Workation,16.515375355158127
2022,Last_Minute,43.97340915067116
2020,Eco_Friendly,63.377740767289964
2016,Eco_Friendly,40.6009728923434
2020,Online_Booking,22.829896152574097
2015,Staycation,44.172143620943075
2023,Last_Minute,43.38368953876743
2024,Online_Booking,76.44006147576876
2021,Workation,13.317300061818727
2022,Eco_Friendly,69.25068449495737
2018,Online_Booking,87.93817291140843
2022,Workation,18.522222218368658
2015,Last_Minute,22.219706199064372
2018,Online_Booking,38.28407651975395
2020,Staycation,84.27313240738873
2024,Staycation,40.02283655160423
2021,Online_Booking,24.457964248946038
2017,Staycation,89.14017778648787
2024,Workation,29.96927100887316
2024,Online_Booking,31.36967142815478
2016,Last_Minute,81.9287455145926
2023,Eco_Friendly,24.94364889099363
2015,Eco_Friendly,67.1333945632754
2024,Online_Booking,87.08498649351418
2015,Online_Booking,18.748302706022198
2024,Workation,49.097594987084435
2016,Workation,13.487283101195166
2019,Online_Booking,36.13132499552298
2015,Staycation,38.30036904289982
2020,Last_Minute,60.52154219782958
2022,Last_Minute,26.84347983710321
2024,Workation,85.66022331345037
2016,Staycation,48.547926067462825
2019,Workation,11.178528245619427
2017,Online_Booking,24.92224396804271
2016,Online_Booking,55.13898053648327
2020,Last_Minute,35.74363278602302
2015,Online_Booking,22.81260114973605
2022,Online_Booking,89.5703581740304
2020,Staycation,26.39998809856297
2018,Online_Booking,54.196922821294145
2019,Last_Minute,8.980051291586085
2016,Eco_Friendly,27.4321481705424
2022,Last_Minute,68.61431008225303
2020,Staycation,59.95599615926133
2020,Online_Booking,87.67060257326274
2017,Online_Booking,67.9035459100669
2015,Online_Booking,59.66395485095301
2022,Workation,24.030592058606835
2021,Workation,49.46425131418808
2015,Eco_Friendly,30.38966023610892
2022,Workation,7.194438524471524
2024,Workation,6.149503505521885
2016,Staycation,24.603048419837393
2022,Last_Minute,27.61341864302333
2019,Last_Minute,48.8581763472795
2022,Eco_Friendly,69.19090385831579
2020,Staycation,29.78163473503764
2016,Online_Booking,20.329100266887455
2021,Eco_Friendly,33.96813914025777
2020,Last_Minute,86.8920548587911
2018,Last_Minute,31.487508769380906
2023,Last_Minute,8.842098447400137
2018,Online_Booking,62.364604915461356
2015,Last_Minute,67.34264944329698
2017,Staycation,86.13298783787269
2022,Eco_Friendly,32.531985174341244
2017,Workation,17.124084617033592
2021,Workation,28.95042068480323
2015,Last_Minute,23.51867134749541
2018,Workation,13.700251071910971
2018,Workation,27.941430217798157
2023,Last_Minute,12.879033177752481
2015,Last_Minute,75.82115966995535
2023,Workation,26.150189313723804
2024,Workation,6.491413218566747
2022,Online_Booking,6.765268618466257
2024,Online_Booking,62.68245018818786
2020,Last_Minute,56.61773051248238
2018,Online_Booking,50.64504170101071
2020,Workation,24.464331303057556
2020,Eco_Friendly,74.74920491904358
2016,Last_Minute,72.82789396873287
2021,Last_Minute,61.43841196846373
2023,Last_Minute,32.54883910901314
2022,Online_Booking,68.09348834236599
2017,Workation,16.17963765705452
2022,Workation,22.82565938166284
2018,Workation,16.247086378399334
2024,Last_Minute,9.565721150332406
2015,Online_Booking,89.17494267544708
2017,Eco_Friendly,75.31806308984582
2015,Workation,36.84402422088948
2019,Online_Booking,64.80690847413035
2024,Workation,50.92589506871873
2023,Last_Minute,23.671120194363414
2021,Online_Booking,55.11027227779342
2017,Online_Booking,58.702066137612164
2021,Staycation,43.75023419686474
2022,Workation,70.87633232671237
2018,Online_Booking,19.195263126729984
2017,Last_Minute,68.9193111643753
2016,Staycation,5.936099151856259
2022,Workation,49.32713067509544
2017,Last_Minute,64.40554623828294
2021,Online_Booking,69.01197237051099
2016,Workation,6.867811257180946
2019,Staycation,82.31608082209047
2019,Online_Booking,32.143750691581445
2023,Online_Booking,14.755812221566988
2022,Staycation,84.96508157273938
2022,Workation,6.7730902148514325
2024,Eco_Friendly,55.04840881164835
2016,Last_Minute,35.7601671210919
2016,Online_Booking,49.725633861608586
2024,Staycation,84.24395221548176
2021,Last_Minute,24.52412184870819
2018,Staycation,61.94888480294623
2017,Online_Booking,27.281520338602704
2017,Online_Booking,7.800327194051594
2021,Online_Booking,53.536276743061926
2015,Eco_Friendly,25.751858572506922
2018,Eco_Friendly,26.166407051327912
2020,Workation,60.82647554285809
2023,Online_Booking,28.36866832993345
2015,Last_Minute,14.583544808076875
2015,Workation,5.994906390664926
2016,Workation,56.450352688668474
2021,Workation,49.64322059069213
2021,Eco_Friendly,21.66615685844309
2019,Last_Minute,72.80935436677917
2018,Last_Minute,34.45494076185732
2024,Last_Minute,20.54755666014255
2020,Workation,87.74079897298185
2022,Online_Booking,33.281956273407545
2021,Staycation,58.60689723084307
2016,Eco_Friendly,56.45679528413339
2016,Online_Booking,70.38847154320435
2020,Workation,61.349128364585866
2015,Workation,5.326046311674302
2019,Staycation,36.2290283484279
2015,Online_Booking,57.830602998106635
2021,Last_Minute,83.42040596441285
2017,Eco_Friendly,39.569598538132446
2023,Staycation,43.25075573380875
2019,Last_Minute,87.24261952643536
2015,Workation,75.6342520715265
2024,Staycation,66.8269896056803
2018,Last_Minute,83.88428444410151
2022,Online_Booking,56.92861255134785
2021,Workation,76.0225393232586
2020,Staycation,35.215128917715674
2023,Online_Booking,16.595208822764995
2018,Eco_Friendly,61.05380491198427
2024,Workation,45.71247409507293
2015,Last_Minute,72.19278100287062
2024,Staycation,66.54732088335197
2020,Staycation,77.77888943130364
2018,Staycation,88.53110131278468
2015,Workation,56.871337742906306
2024,Staycation,82.56687323768148
2017,Workation,41.350557443011745
2015,Last_Minute,50.73683785998708
2019,Workation,43.310449293819595
2022,Workation,22.759406994891464
2016,Workation,79.75449591805715
2020,Workation,74.86645180338158
2020,Staycation,23.55904347861151
2019,Eco_Friendly,88.8613026905601
2021,Workation,69.38152099337465
2015,Workation,5.088529552175211
2024,Staycation,11.173528635162231
2018,Staycation,57.15604592839454
2020,Workation,55.09355978608215
2018,Eco_Friendly,56.00046988978371
2020,Eco_Friendly,42.44458711497231
2016,Staycation,27.15320903929265
2023,Online_Booking,64.86584472985332
2018,Eco_Friendly,75.70562475678683
2019,Online_Booking,23.633214718532013
2021,Workation,24.808063980715175
2022,Staycation,65.96558871854228
2015,Last_Minute,52.791633972596436
2021,Online_Booking,49.56214065499173
2024,Online_Booking,16.477021816253377
2023,Online_Booking,57.29167784032022
2016,Staycation,17.3761004213085
2016,Staycation,75.36956305523557
2018,Last_Minute,36.05927068470571
2015,Last_Minute,40.936924350395145
2023,Workation,31.360904971312397
2019,Last_Minute,41.11205707669054
2017,Eco_Friendly,17.078998970359024
2020,Eco_Friendly,8.095749677966097
2021,Online_Booking,6.909989541703611
2018,Staycation,5.774525356925636
2016,Last_Minute,75.80881822221504
2019,Eco_Friendly,50.2534678689395
2021,Staycation,65.09204254267351
2024,Last_Minute,55.01023950729512
2024,Workation,66.61249670025984
2017,Eco_Friendly,38.49717919436969
2016,Last_Minute,10.180990908023391
2016,Staycation,19.559409795839546
2018,Online_Booking,58.12854573463829
2018,Last_Minute,16.029371806331756
2019,Last_Minute,38.35404265430172
2017,Workation,25.775421507825463
2015,Eco_Friendly,26.961384702268834
2018,Staycation,80.48173022831135
2015,Online_Booking,88.80475140225263
2022,Workation,23.179804125552756
2019,Eco_Friendly,31.399571698625653
2016,Last_Minute,40.639744579781045
2019,Workation,28.38700022645626
2019,Workation,56.90145263538182
2015,Online_Booking,57.50666235149083
2019,Online_Booking,66.45488308713738
2022,Last_Minute,5.628016574651493
2024,Online_Booking,34.93717926510829
2016,Staycation,7.246889700315613
2022,Workation,52.66388490080734
2022,Staycation,21.821078984371766
2015,Online_Booking,72.5750367887611
2018,Staycation,43.30775484411587
2019,Workation,22.75888509585489
2024,Online_Booking,9.886876391984213
2022,Online_Booking,37.86671825129692
2017,Online_Booking,36.210418800716354
2015,Last_Minute,50.283630881565884
2021,Workation,24.495412938672207
2018,Staycation,32.948923141324514
2024,Eco_Friendly,44.852430727347695
2019,Eco_Friendly,28.924789233953064
2020,Eco_Friendly,64.31604592276338
2018,Last_Minute,54.27438812065983
2015,Online_Booking,84.97354770818474
2022,Workation,25.021946477908166
2023,Workation,51.849869575128196
2017,Online_Booking,66.28779757529426
2024,Eco_Friendly,45.653992498088535
2018,Staycation,85.97333087853008
2019,Workation,41.13454693934957
2024,Online_Booking,24.683229745761658
2023,Eco_Friendly,45.27519077742038
2019,Last_Minute,44.49117438085447
2021,Last_Minute,75.91550404292443
